Name,Image URL,sector,Location,linkedin,Twitter,stage,companyWebsite,contact
Quilam Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/altficomarticle8503_quilam-capital-lands-new-300m-investment.png,Fintech,"London, UK",https://www.linkedin.com/company/aquilam-capital-limited/,,"Seed, Growth",https://www.quilamcapital.com/,laura@quilamcapital.com
QVentures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/qventuresco.png,Generalist,"London, UK",https://www.linkedin.com/company/2985265/,@qventuresco,"Pre-seed, Seed, Growth",https://www.qventures.co/,
Radical Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/radicalvc.png,"Machine Learning, AI","Toronto, Canada",https://ca.linkedin.com/company/radicalventures,@radicalvcfund?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,"Pre-seed, Seed, Growth",https://radical.vc/,general@radical.vc
Razor Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/razorcapco.png,Generalist,"London, UK",,,"Seed, Growth",https://razorcap.co/,
Reach Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/reachcapitalcom.png,"Edtech, Future of Work","San Francisco, US",https://www.linkedin.com/company/reach-capital/,@reachfund,"Pre-seed, Seed",https://www.reachcapital.com/,https://www.reachcapital.com/apply/
Redalpine,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/redalpinecom.png,,"ZÃ¼rich, Switzerland",https://www.linkedin.com/company/redalpine-venture-partners-ag/,@redalpine,,https://redalpine.com/,
Redseed VC,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/redseedvc.png,Generalist,,https://www.linkedin.com/company/redseed-vc/,,"Seed, Growth",https://www.redseed.vc/,
ReGen Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/regenvc.png,"Impact, Greentech","Byron Bay, Australia",https://www.linkedin.com/company/regen-ventures,@regenventures,"Pre-seed, Seed, Growth",https://www.regen.vc/,info@regen.vc
Regenerate Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/regenerateventures.png,"Agtech, Greentech","London, UK",https://www.linkedin.com/company/regenerate-ventures/,,"Seed, Growth",https://www.regenerate.ventures/,https://www.regenerate.ventures/contact
Regeneration.VC,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/regenerationvc.png,,"Los Angeles, US",https://www.linkedin.com/company/regenerationvc/,,,https://regeneration.vc/,
RET Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/retvc.png,Proptech,"Park City, US",https://www.linkedin.com/company/retv/,,"Seed, Growth",https://www.ret.vc/,
Rlc Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/rlcventures.png,"Software, Enterprise, Fintech","London, UK",https://www.linkedin.com/company/rlcventures,https://twitter.com/rlcventures,"Pre-Seed, Seed",https://www.rlc.ventures/,info@rlc.ventures
Round Hill Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/roundhillventures.png,PropTech,"London, UK",https://www.linkedin.com/company/roundhillventures,@RoundHillVC,"Seed, Growth",https://www.roundhill.ventures/,https://rhv408865.typeform.com/to/JvbOQfGb
RTP Global,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/rtpvc.png,"AI,B2B SaaS, DevOps, fintech, e-commerce and retail, education, healthtech, logistics","London, UK",https://www.linkedin.com/company/rtp-global-vc/,@rtpvc,"Seed, Growth",https://rtp.vc/,https://rtp.vc/contact/
SAATCHInvest,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/saatchinvestcom.png,Generalist,", UK",,,"Seed, Growth",http://www.saatchinvest.com/,
Saffron Hill Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/saffronhillcom.png,"Tech, Media, CleanTech","London, UK",https://www.linkedin.com/in/ranjeet-bhatia-3879594/,,"Seed, Series A, Growth",https://saffronhill.com/,contact@saffronhill.com
Salesforce Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/salesforceventurescom.png,Software,"San Francisco, US",https://www.linkedin.com/company/salesforce-ventures/,@SalesforceVC,"Pre-seed, Seed, Growth",https://salesforceventures.com/,
Samaipata,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/samaipatavc.png,"Platforms, Marketplaces, E-Commerce","London, UK",,https://twitter.com/samaipatavc,"Pre-Seed, Seed",https://samaipata.vc/,https://samaipata.typeform.com/to/k43fN6
Samos Investments,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/samosvc.png,"Media, E-Commerce, Consumer, Retail, B2C","London, UK",https://www.linkedin.com/in/charles-cecil-8b88a440/,@JuneAngelides,Seed,https://samos.vc/,contact@samos.vc
Sangha Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/sanghacapitalco.png,"Impact, Ethics, Sustainability","Geneva, Switzerland",https://www.linkedin.com/company/sangha-capital-sl/,,"Pre-seed, Seed, Growth",https://www.sanghacapital.co/,
Science Creates Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/sciencecreatescoukventures.png,"Biotech, Science, Deep tech","Bristol, UK",https://www.linkedin.com/company/10859534/,@sciencecreates,"Pre-seed, Seed, Growth",https://sciencecreates.co.uk/ventures/,https://sciencecreates.co.uk/contact/
Scottish Enterprise,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/scottish-enterprisecomsupport-for-businessesfunding-and-grantsaccessing-finance-and-attracting-investment.png,Generalist,"Glasgow, UK",https://www.linkedin.com/company/scottish-enterprise,@scotent,"Pre-seed, Seed, Growth",https://www.scottish-enterprise.com/support-for-businesses/funding-and-grants/accessing-finance-and-attracting-investment,
Scottish Equity Partners,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/sepcouk.png,Generalist,"London, UK",https://linkedin.com/company/84929,@SEPInvestment,"Seed, Growth",https://www.sep.co.uk/,https://www.sep.co.uk/find-us/
Scytale Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/scytaledigital.png,"Web 3, Blockchain","George Town, Cayman Islands",https://www.linkedin.com/company/scytaledigital/,@scytaledigital,"Seed, Growth",https://www.scytale.digital/,https://www.scytale.digital/apply-for-funding
Seedcamp,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/seedcampcom.png,Generalist,"London, UK",https://seedcamp.com/linkedin,@seedcamp,"Pre-Seed, Seed",https://seedcamp.com/,https://seedcamp.com/contact/
Sequoia Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/sequoiacapcom.png,Generalist,"Menlo Park, US",https://www.linkedin.com/company/sequoia/,@sequoia,"Pre-seed, Seed, Growth",https://www.sequoiacap.com/,
Seraphim Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/seraphimvc.png,Space,"London, UK",https://www.linkedin.com/company/seraphim-space,@seraphim_space?,"Seed, Growth",https://seraphim.vc/,info@seraphimcapital.com
SFC Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/sfccapitalcom.png,Generalist,"London, UK",https://www.linkedin.com/company/sfccapital/,@sfccapitaluk,"Pre-seed, Seed",https://sfccapital.com/,https://sfccapital.com/register/startup
Runtime Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/runtimevc.png,Cyber security,"Austin, US",https://www.linkedin.com/company/runtime-vc,,"Seed, Growth",https://www.runtime.vc/,
SGH Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/sghcapitalcom.png,Generalist,"Luxembourg, Luxembourg",https://www.linkedin.com/company/sgh-capital/about/,@SGHCAPITAL,"Pre-seed, Seed, Growth",https://www.sghcapital.com/,
Shine VC,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/shinevc.png,Generalist,"NYC, US",https://www.linkedin.com/company/shinecapital/,,"Pre-seed, Seed, Growth",https://www.shine.vc/,
Signal Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/signalvc.png,"Web 3, Blockchain, Crypto","Singapore, Singapore",https://www.linkedin.com/company/signal-vc/,https://twitter.com/AtSignalVc,"Pre-seed, Seed, Growth",https://signal.vc/,
Signature Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/signatureventurescom.png,"Blockchain, Web 3","Aying, Germany",https://www.linkedin.com/company/signatureventures/,@signature_vc,"Pre-seed, Seed, Growth",https://www.signatureventures.com/,https://www.signatureventures.com/contacts/pitch_us
Signum Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/signumcapital.png,Blockchain,"Singapore, Singapore",https://www.linkedin.com/company/signum-capital/about/,@Signum_Capital,"Pre-seed, Seed, Growth",https://www.signum.capital/,management@signum.capital
SIS Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/sisventurescom.png,Impact,"Edinburgh, UK",https://www.linkedin.com/company/sis-ventures,@sis_ventures,"Seed, Growth",https://www.sisventures.com/,hello@sisventures.com
Smedvig Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/smedvigcapitalcom.png,Tech,"London, UK",https://www.linkedin.com/company/smedvig-capital/,@smedvigcapital,"Seed, Growth",https://smedvigcapital.com/,https://smedvigcapital.com/contact-smedvig-venture-capital/
Sofinnova Partners,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/sofinnovapartnerscom.png,"Healthcare, Biotech, Life Sciences","Paris, France",https://www.linkedin.com/company/sofinnova-partners/,@SofinnovaVC,,https://sofinnovapartners.com/,https://sofinnovapartners.com/contact
Solid Bond Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/solidbondcom.png,Generalist,"Manchester, UK",https://www.linkedin.com/company/solid-bond-capital/,,"Pre-seed, Seed",https://www.solidbond.com/,contact@solidbond.com
Soulmates Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/soulmatesventurescom.png,,"Prague, Czech Republic",https://www.linkedin.com/company/soulmatesventures,@slmtsventures,,https://www.soulmatesventures.com/,
Spark Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/sparkcapitalcom.png,Generalist,"Boston, US",https://www.linkedin.com/company/spark-capital-llc/,@sparkcapital,"Pre-seed, Seed, Growth",https://www.sparkcapital.com/,
Spark Venture Management,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/sparkventuremanagementcom.png,"Tech, B2C","London, UK",,,"Pre-Seed, Seed, Series A",http://www.sparkventuremanagement.com/,Enquires@sparkventures.com
Speedinvest,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/speedinvestcom.png,"DeepTech, FinTech, Health Care","London, UK",https://www.linkedin.com/company/speedinvest,@speedinvest,"Pre-Seed, Seed, Growth",https://www.speedinvest.com/,https://www.speedinvest.com/pitch
Sprints,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/sprintscom.png,Generalist,"London, UK",https://www.linkedin.com/company/sprints-capital/,,Growth,https://sprints.com/,network@sprints.com
Stride VC,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/stridevc.png,Generalist,"London, UK",https://www.linkedin.com/company/stride-vc,@stride_vc,"Pre-Seed, Seed, Series A",https://stride.vc/,
Sumeru Equity Partners,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/sumeruequitycom.png,"Software, Hardware","San Mateo, US",https://www.linkedin.com/company/sumeru-equity-partners/,,Growth,https://sumeruequity.com/,hello@sumeruequity.com
Summit partners,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/summitpartnerscom.png,generalist,"Boston, US",https://www.linkedin.com/company/summit-partners,@SummitPartners,Growth,https://www.summitpartners.com/,
Supernode Global,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/supernodeglobalcom.png,"Edtech, Gaming, Blockchain, Fitness, Generalist Adtech,","London, UK",https://www.linkedin.com/company/supernodeglobal/,@supernodeglobal,Seed,https://supernodeglobal.com/,hello@supernodeglobal.com
Supernode Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/supernodevc.png,Generalist,"NYC, US",https://www.linkedin.com/company/supernode-ventures/,@supernodevc,"Pre-seed, Seed, Growth",https://www.supernode.vc/,
Superseed,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/superseedcom.png,"AI, Software, B2B","London, UK",https://uk.linkedin.com/company/superseed-vc,,Seed,https://www.superseed.com/,hello@superseed.com
Sure Valley Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/surevalleyventurescom.png,"AR/VR, FinTech, IoT, Software","London, Dublin, Cambridge, UK",https://www.linkedin.com/company/sure-valley-ventures/,@SureValley,"Seed, Growth",https://surevalleyventures.com/,surevalley@shardcapital.com
Sussex Place Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/spventurescom.png,"Enterprise, DeepTech, B2B","London, UK",https://www.linkedin.com/company/sussex-place-ventures,https://twitter.com/spventuresuk,"Seed, Growth",https://www.spventures.com/,info@spventures.com
Sweet Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/sweetcapitalcom.png,"Consumer, Mobile, B2C","London, UK",,https://twitter.com/Sweet_Capital,Seed,https://sweetcapital.com/,founders@sweetcapital.com
Symvan Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/symvancapitalcom.png,Generalist,"London, UK",,https://twitter.com/symvancapital,Seed,https://www.symvancapital.com/,info@symvancapital.com
SyndicateRoom,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/syndicateroomcom.png,Generalist,"London, UK",https://www.linkedin.com/in/grahamschwikkard,@tombritton,"Pre-Seed, Seed",https://www.syndicateroom.com/,contactus@syndicateroom.com
Systemiq Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/systemiqearthservicesaccelerating-business-innovation.png,"Climate change, sustainability, impact","London, UK",https://www.linkedin.com/company/systemiq/,@systemiq_ltd?lang=en,"Seed, Growth",https://www.systemiq.earth/,contact@systemiq.earth
T0 Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/onlinelibrarywileycomdoifull101002smj2359.png,Generalist,"London, UK",https://www.linkedin.com/company/t0ventures/,,"Pre-seed, Seed",https://www.t0ventures.com/,info@t0ventures.com
Talis Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/taliscapitalcom.png,Generalist,"London, UK",https://www.linkedin.com/company/talis-capital-limited,@TalisCapital,"Seed, Growth",https://www.taliscapital.com/,info@taliscapital.com
Tcv,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/tcvcom.png,Generalist,"London, UK",https://www.linkedin.com/company/technology-crossover-ventures,@TCVTech,Growth,https://www.tcv.com/,
Teachers Ventures Growth,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/otppcomen-cainvestmentsour-investmentsteachers-venture-growth.png,Generalist,"Toronto, Canada",https://www.linkedin.com/company/ontario-teachers%E2%80%8B%27-pension-plan/,@OTPPinfo,Growth,https://www.otpp.com/en-ca/investments/our-investments/teachers-venture-growth/,tvg@otpp.com
Techstart Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/techstartvc.png,Generalist,"Belfast, Edinburgh, UK",https://www.linkedin.com/company/27001411/,@TechstartVC,"Pre-Seed, Seed",https://www.techstart.vc/,northernireland@techstart.vc
Ten Coves Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/tencovescom.png,"B2B Software, Fintech","Darien, US",https://www.linkedin.com/company/ten-coves-capital/,,"Seed, Growth",https://www.tencoves.com/,info@tencoves.com
Tensor Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/tensorventures.png,"Deeptech, AI, IoT, Blockchain","Prague, Czech Republic",https://www.linkedin.com/company/tensor-ventures/,,"Seed, Growth",https://tensor.ventures/,
Thayer Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/thayerventurescom.png,"Hospitality, Software","San Francisco, US",https://www.linkedin.com/company/thayer-ventures/,,"Pre-seed, Seed",https://www.thayerventures.com/,ideas@thayerventures.com
the Amazon Alexa Fund,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/developeramazoncomen-USalexaalexa-startupsalexa-fund.png,Voice technology,"Seattle, US",https://www.linkedin.com/showcase/amazon-alexa-developers/,@alexadevs,"Pre-seed, Seed, Growth",https://developer.amazon.com/en-US/alexa/alexa-startups/alexa-fund,
The Craftory,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/thecraftoryio.png,CPG,"London, UK",https://www.linkedin.com/company/thecraftory,https://twitter.com/CraftoryBrands,"Seed, Growth",https://www.thecraftory.io/,https://www.thecraftory.io/contact-index
the Fintech Fund,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/fintechvcom.png,Fintech,"NYC, US",https://www.linkedin.com/company/fintech-ventures-fund,@fintechv,"Pre-seed, Seed",https://www.fintechv.com/,
The FSE Group,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/thefsegroupcom.png,Generalist,"London, UK",https://www.linkedin.com/company/the-fse-group/,@FinanceSE,Seed,https://www.thefsegroup.com/,glif@thefsegroup.com
The Garage Soho,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/thegaragesoholondon.png,"Consumer, B2C","London, UK",,@thegaragesoho/,Seed,https://www.thegaragesoho.london/,https://www.thegaragesoho.london/contact
The Venture Collective,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/theventurecollectivecom.png,Generalist,"London, UK",https://www.linkedin.com/in/kthayer/,,"Seed, Growth",https://www.theventurecollective.com/,hello@theventurecollective.com
Tiny VC,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/tinyvc.png,Generalist,"London, UK",https://www.linkedin.com/company/tinyvc/,https://twitter.com/tinyvc,"Pre-seed, Seed",https://www.tiny.vc/,
Torch Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/torchcapitalvc.png,"Healthcare, Fintech, Food, Marketplaces, B2C","NYC, US",https://www.linkedin.com/company/torch-capital/?originalSubdomain=ch,@torch,"Seed, Growth",https://www.torchcapital.vc/,
Toscafund,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/toscafundcom.png,Generalist,"London, UK",https://www.linkedin.com/company/toscafund-asset-management-llp/,,Growth,https://www.toscafund.com/,ir@toscafund.com
Tower 26,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/tower26vccom.png,"Gaming, Metaverse, VR","Los Angeles, US",https://www.linkedin.com/in/jon-goldman-645275/,,"Pre-seed, Seed",https://www.tower26vc.com/,https://www.tower26vc.com/contact
Trendlines Agrifood Fund,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/trendlinescom.png,"Medtech, Agtech, Healthtech","Misgav, Israel",https://www.linkedin.com/company/trendlines,@TrendlinesGroup,"Seed, Growth",https://www.trendlines.com/,info@trendlines.com
Triple Point Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/triplepointvc.png,Generalist,"London, UK",https://uk.linkedin.com/company/triple-point-investment-management,,"Seed, Growth",https://triplepoint.vc/,https://triplepoint.vc/#contact-us
TRUE,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/trueglobal.png,"Consumer, E-Commerce, Retail, B2C","London, UK",https://www.linkedin.com/company/truegloballive/,@truegloballive,"Seed, Growth",https://true.global/,
True Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/trueventurescom.png,Generalist,"Palo Alto, US",https://www.linkedin.com/company/true-ventures/,@trueventures,"Seed, Growth",https://trueventures.com/,
TrueSight Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/truesightvc.png,Generalist,"London, UK",https://www.linkedin.com/company/truesight-ventures/,,"Pre-Seed, Seed",https://www.truesight.vc/,info@truesight.vc
Twin Path Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/twinpathvc.png,Generalist,"London, UK",https://www.linkedin.com/company/twin-path-ventures/,@Twinpathvc,Pre-seed,https://www.twinpath.vc/,
Type One Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/type1venturescom.png,"Robitics, Ai, Space","Malibu, US",https://www.linkedin.com/company/typeoneventures/,@TypeOneVC,"Seed, Growth",https://type1ventures.com/,
Ucb Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/ucbventurescom.png,Healthtech,"London, UK",https://www.linkedin.com/company/ucb-pharma,@ucb_news,"Seed, Growth",https://www.ucbventures.com/,Jenny.Needham@ucb.com
UK Infrastructure Bank,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/ukiborguk.png,,"Leeds, UK",https://www.linkedin.com/company/uk-infra-bank,@ukinfrabank,,https://www.ukib.org.uk/,
UK Innovation & Science,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/ukinnovationscienceseedfundcouk.png,"Science, Health Care, Energy","Oxford, UK",https://www.linkedin.com/company/rainbow-seed-fund,@UKI2S,Seed,https://ukinnovationscienceseedfund.co.uk/,
Umbra Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/umbracapitalcom.png,Generalist,"London, UK",https://www.linkedin.com/company/umbra-partners,@UmbraCapital,Growth,https://umbracapital.com/,info@umbracapital.com
Unbound,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/un-boundcom.png,Generalist,"London, UK",https://www.linkedin.com/company/un-bound/,,,https://un-bound.com/,
Undeterred Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/undeterredcapitalcom.png,"Deeptech, Biotech","Los Angeles, US",https://www.linkedin.com/company/undeterred-capital/about/,,"Pre-seed, Seed",https://undeterredcapital.com/,
Union Square Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/usvcom.png,Generalist,"NYC, US",https://www.linkedin.com/company/union-square-ventures,@usv,"Seed, Growth",https://www.usv.com/,
Uniqa Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/uniqaventurescom.png,"FinTech, InsurTech, Mobility, Digital Health","Vienna, Austria",https://www.linkedin.com/in/albertmikushnica/,,"Seed, Growth",https://www.uniqaventures.com/,ventures@uniqa.at
Unusual Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/unusualvc.png,,"Menlo Park, US",https://www.linkedin.com/company/unusualventures,@Unusual_VC,,https://www.unusual.vc/,
Updata Partners,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/updatacom.png,B2B software,"Washington, US",https://www.linkedin.com/company/updata-partners,@UpdataPartners,Growth,https://updata.com/,info@updata.com
Vala Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/valacapcom.png,Generalist,"London, UK",https://www.linkedin.com/company/vala-capital/,@vala_capital,"Seed, Growth",https://www.valacap.com/,invest@valacap.com
Vayner Fund,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/illinkedincominavia-vayner-chen.png,,,https://www.linkedin.com/legal/user-agreement?trk=seo-authwall-base_join-form-user-agreement,,,https://vaynerfund.com/,
Venture Founders,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/venturefounderscouk.png,"FinTech, SaaS","London, UK",http://www.linkedin.com/company/venture-founders-ltd-?trk=company_name,@VFounders,"Seed, Growth",https://www.venturefounders.co.uk/,info@venturefounders.co.uk
VentureFriends,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/venturefriendsvc.png,,"Athens, Greece",https://www.linkedin.com/company/venturefriends/,,,https://venturefriends.vc/,
Vertex Ventures US,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/vvuscom.png,"Infrastructure, SaaS","Palo Alto, US",https://www.linkedin.com/company/vvus/,https://twitter.com/vertexvus,"Seed, Growth",https://vvus.com/,
VIVA Partners,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/vivapartnersnet.png,"Consumer, Media, B2C","London, UK",https://www.linkedin.com/company/viva-investment-partners/,,"Seed, Growth",https://vivapartners.net/,hello@vivapartners.net
Volution,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/volutiongroupplccom.png,"Fintech, SaaS","London, UK",https://www.linkedin.com/company/volutionvc/,@volutionvc,"Seed, Growth",https://volution.vc/,info@volution.vc
Volution Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/volitioncapitalcom.png,"B2B, SaaS, Software","Boston, US",https://www.linkedin.com/company/volition-capital,@volitioncapital,Growth,https://www.volitioncapital.com/,info@volitioncapital.com
Walking Ventures,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/walkingvc.png,"Platforms, Marketplaces, Software","London, UK",,,"Seed, Growth",https://walking.vc/,https://docs.google.com/forms/d/e/1FAIpQLScNRLjCHOVfXu8C_9-eJbyC-gHVGBquZ6pd-emO30LDi-okZw/viewform
Warwick Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/warwickcapcom.png,Generalist,"London, UK",https://www.linkedin.com/company/warwick-capital-partners-llp/,,Growth,https://www.warwickcap.com/,info@warwickcap.com
Wavecrest Growth Partners,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/wavecrestgrowthcom.png,B2B Software,"Boston, US",https://www.linkedin.com/company/wavecrest-growth-partners,@wavecrestgrowth,Growth,https://www.wavecrestgrowth.com/,info@wavecrestgrowth.com
Wavemaker 360 Health,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/wavemaker360com.png,Healthcare,"New York, US",https://www.linkedin.com/company/wavemaker360/,@Wavemaker360,"Pre-seed, Seed",https://www.wavemaker360.com/,funding@wavemaker360.com
Wealth Club,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/whiskeywealthclubcom.png,,"Bristol, UK",https://www.linkedin.com/company/wealth-club-ltd/,@whiskey_wealthC,,https://www.wealthclub.co.uk/,
Wellington Partners,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/wellington-partnerscom.png,"Tech, Life Sciences","London, UK",https://www.linkedin.com/company/wellington-partners,https://twitter.com/wellingtonvc,"Seed, Growth",https://wellington-partners.com/,info@wellington-partners.com
WestBridge Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/westbridgecouk.png,Generalist,"London, UK",https://www.linkedin.com/company/westbridge-capital-llp/,https://twitter.com/westbridgellp,Growth,https://www.westbridge.co.uk/,info@westbridge.co.uk
Wheatsheaf Investments,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/wheatsheafgroupcom.png,"Food, AgriTech, B2C","London, UK",https://www.linkedin.com/company/grosvenor/,@Grosvenor,"Seed, Series A, Growth",https://www.wheatsheafgroup.com/,info@wheatsheafgroup.com
White Star Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/whitestarcapitalcom.png,Generalist,"London, UK",https://www.linkedin.com/company/white-star-capital/,@WhiteStarCap,"Seed, Series A, Growth",https://www.whitestarcapital.com/,
Wing VC,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/wingvc.png,Generalist,"Palo Alto, US",https://www.linkedin.com/company/wing-venture-capital/,@wing_vc,"Pre-seed, Seed, Growth",https://www.wing.vc/,https://www.wing.vc/contact-us
World Fund,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/worldfundvc.png,,"Berlin, Germany",http://linkedin.com/company/worldfund/,@WorldFund,,https://www.worldfund.vc/,
Worth Capital,https://storage.googleapis.com/startupmag-c4bdc.appspot.com/investors/worthcapitaluk.png,Generalist,"London, UK",https://www.linkedin.com/company/worth-capital/,https://twitter.com/worthcapital,"Pre-Seed, Seed",https://worthcapital.uk/,info@worthcapital.uk
